producer,feature_key,label,current_kind,current_group,current_subgroup,current_id_value,proposed_role,proposed_group,proposed_subgroup,source_kind,method_feature_id,method_reference_informativeness,automatic_or_expert,notes
avtoroved2.legacy_registry,ns.psy.social_evaluation,"Оценка поступков, событий с точки зрения социальной обстановки",registry_feature,психолингвистические,,средняя,METHOD_FEATURE,психолингвистические,,METHOD,ns.psy.social_evaluation,средняя,llm,"Источник registry_ns.yaml, с. 94; используется контуром avtoroved2, но не активным avtoroved-main/protocol/profile.py."
avtoroved2.legacy_registry,ns.psy.ethical_evaluation,Доминирование этической оценки происходящего,registry_feature,психолингвистические,,средняя,METHOD_FEATURE,психолингвистические,,METHOD,ns.psy.ethical_evaluation,средняя,llm,"Источник registry_ns.yaml, с. 94; используется контуром avtoroved2, но не активным avtoroved-main/protocol/profile.py."
avtoroved2.legacy_registry,ns.psy.thirst_for_retribution,"Жажда справедливого наказания, возмездия со стороны",registry_feature,психолингвистические,,средняя,METHOD_FEATURE,психолингвистические,,METHOD,ns.psy.thirst_for_retribution,средняя,llm,"Источник registry_ns.yaml, с. 94; используется контуром avtoroved2, но не активным avtoroved-main/protocol/profile.py."
avtoroved2.legacy_registry,ns.psy.pity_empathy,"Чувство жалости, сопереживания по отношению к потерпевшему",registry_feature,психолингвистические,,средняя,METHOD_FEATURE,психолингвистические,,METHOD,ns.psy.pity_empathy,средняя,llm,"Источник registry_ns.yaml, с. 94; используется контуром avtoroved2, но не активным avtoroved-main/protocol/profile.py."
avtoroved2.legacy_registry,ns.psy.shaming,"Попытка пристыдить за поступки, воззвать к совести",registry_feature,психолингвистические,,средняя,METHOD_FEATURE,психолингвистические,,METHOD,ns.psy.shaming,средняя,llm,"Источник registry_ns.yaml, с. 94; используется контуром avtoroved2, но не активным avtoroved-main/protocol/profile.py."
avtoroved2.legacy_registry,ns.psy.moralizing,Морализаторский тон повествования,registry_feature,психолингвистические,,средняя,METHOD_FEATURE,психолингвистические,,METHOD,ns.psy.moralizing,средняя,llm,"Источник registry_ns.yaml, с. 94; используется контуром avtoroved2, но не активным avtoroved-main/protocol/profile.py."
avtoroved2.legacy_registry,ns.psy.pleading_assuring,Просительно-заверительный характер речи,registry_feature,психолингвистические,,средняя,METHOD_FEATURE,психолингвистические,,METHOD,ns.psy.pleading_assuring,средняя,llm,"Источник registry_ns.yaml, с. 94; используется контуром avtoroved2, но не активным avtoroved-main/protocol/profile.py."
avtoroved2.legacy_registry,ns.psy.rude,Грубый характер речи,registry_feature,психолингвистические,,средняя,METHOD_FEATURE,психолингвистические,,METHOD,ns.psy.rude,средняя,llm,"Источник registry_ns.yaml, с. 94; используется контуром avtoroved2, но не активным avtoroved-main/protocol/profile.py."
avtoroved2.legacy_registry,ns.psy.optimistic,Оптимистический характер повествования,registry_feature,психолингвистические,,средняя,METHOD_FEATURE,психолингвистические,,METHOD,ns.psy.optimistic,средняя,llm,"Источник registry_ns.yaml, с. 94; используется контуром avtoroved2, но не активным avtoroved-main/protocol/profile.py."
avtoroved2.legacy_registry,ns.psy.duty_responsibility,"Наличие эмоций ответственности, долга",registry_feature,психолингвистические,,средняя,METHOD_FEATURE,психолингвистические,,METHOD,ns.psy.duty_responsibility,средняя,llm,"Источник registry_ns.yaml, с. 94; используется контуром avtoroved2, но не активным avtoroved-main/protocol/profile.py."
avtoroved2.legacy_registry,ns.psy.malicious_skeptical,"Злобно-завистливая, скептическая оценка событий",registry_feature,психолингвистические,,средняя,METHOD_FEATURE,психолингвистические,,METHOD,ns.psy.malicious_skeptical,средняя,llm,"Источник registry_ns.yaml, с. 94; используется контуром avtoroved2, но не активным avtoroved-main/protocol/profile.py."
avtoroved2.legacy_registry,nsv.smysl.parad_terror_war,"Лексико-семантическая парадигма со значением «террор», «война»",registry_feature,смысловые,,высокая,METHOD_FEATURE,смысловые,,METHOD,nsv.smysl.parad_terror_war,высокая,hybrid,"Источник registry_nsv.yaml, с. 94; используется контуром avtoroved2, но не активным avtoroved-main/protocol/profile.py."
avtoroved2.legacy_registry,nsv.smysl.extremism_vs_management,Экстремистские высказывания в адрес руководства компании,registry_feature,смысловые,,высокая,METHOD_FEATURE,смысловые,,METHOD,nsv.smysl.extremism_vs_management,высокая,llm,"Источник registry_nsv.yaml, с. 94; используется контуром avtoroved2, но не активным avtoroved-main/protocol/profile.py."
avtoroved2.legacy_registry,nsv.smysl.military_competence,"Чёткая, свободная ориентация в военном деле",registry_feature,смысловые,,высокая,METHOD_FEATURE,смысловые,,METHOD,nsv.smysl.military_competence,высокая,llm,"Источник registry_nsv.yaml, с. 94; используется контуром avtoroved2, но не активным avtoroved-main/protocol/profile.py."
avtoroved2.legacy_registry,nsv.smysl.softening_words,"Слова «вероятно», «мне бы не хотелось» для смягчения экстремистских высказываний",registry_feature,смысловые,,высокая,METHOD_FEATURE,смысловые,,METHOD,nsv.smysl.softening_words,высокая,hybrid,"Источник registry_nsv.yaml, с. 94; используется контуром avtoroved2, но не активным avtoroved-main/protocol/profile.py."
avtoroved2.legacy_registry,nsv.smysl.value_orientation_west,Своеобразная ценностная ориентация (преклонение перед Западом и т. п.),registry_feature,смысловые,,высокая,METHOD_FEATURE,смысловые,,METHOD,nsv.smysl.value_orientation_west,высокая,llm,"Источник registry_nsv.yaml, с. 94; используется контуром avtoroved2, но не активным avtoroved-main/protocol/profile.py."
avtoroved2.legacy_registry,nsv.smysl.specific_company,Упоминание производственных процессов конкретной компании,registry_feature,смысловые,,высокая,METHOD_FEATURE,смысловые,,METHOD,nsv.smysl.specific_company,высокая,llm,"Источник registry_nsv.yaml, с. 95; используется контуром avtoroved2, но не активным avtoroved-main/protocol/profile.py."
avtoroved2.legacy_registry,nsv.smysl.negative_nationality,Негативная оценка деятельности лиц определённой национальности,registry_feature,смысловые,,высокая,METHOD_FEATURE,смысловые,,METHOD,nsv.smysl.negative_nationality,высокая,llm,"Источник registry_nsv.yaml, с. 95; используется контуром avtoroved2, но не активным avtoroved-main/protocol/profile.py."
avtoroved2.legacy_registry,nsv.smysl.on_behalf_specific_person,Составление текста документа от имени конкретного лица,registry_feature,смысловые,,высокая,METHOD_FEATURE,смысловые,,METHOD,nsv.smysl.on_behalf_specific_person,высокая,llm,"Источник registry_nsv.yaml, с. 95; используется контуром avtoroved2, но не активным avtoroved-main/protocol/profile.py."
avtoroved2.legacy_registry,nsv.smysl.extremist_org_name,Составление экстремистского документа от имени организации,registry_feature,смысловые,,высокая,METHOD_FEATURE,смысловые,,METHOD,nsv.smysl.extremist_org_name,высокая,llm,"Источник registry_nsv.yaml, с. 95; используется контуром avtoroved2, но не активным avtoroved-main/protocol/profile.py."
avtoroved2.legacy_registry,nsv.smysl.direct_personal_info,"Прямая информация о месте жительства, работы, ФИО автора",registry_feature,смысловые,,высокая,METHOD_FEATURE,смысловые,,METHOD,nsv.smysl.direct_personal_info,высокая,manual,"Источник registry_nsv.yaml, с. 95; используется контуром avtoroved2, но не активным avtoroved-main/protocol/profile.py."
avtoroved2.legacy_registry,nsv.text.conjunction_links,"Частое употребление союзов («и», «но»), союзных слов («чтобы», «как») как средства связи",registry_feature,текстологические,,высокая,METHOD_FEATURE,текстологические,,METHOD,nsv.text.conjunction_links,высокая,auto,"Источник registry_nsv.yaml, с. 95; используется контуром avtoroved2, но не активным avtoroved-main/protocol/profile.py."
avtoroved2.legacy_registry,nsv.text.colon_dash_logic,Двоеточие и тире для выражения логического отношения между частями предложений,registry_feature,текстологические,,высокая,METHOD_FEATURE,текстологические,,METHOD,nsv.text.colon_dash_logic,высокая,auto,"Источник registry_nsv.yaml, с. 95; используется контуром avtoroved2, но не активным avtoroved-main/protocol/profile.py."
avtoroved2.legacy_registry,nsv.text.logical_errors,"Логические ошибки (нарушение причинно-следственных, субъектно-объектных отношений)",registry_feature,текстологические,,высокая,METHOD_FEATURE,текстологические,,METHOD,nsv.text.logical_errors,высокая,llm,"Источник registry_nsv.yaml, с. 95; используется контуром avtoroved2, но не активным avtoroved-main/protocol/profile.py."
avtoroved2.legacy_registry,nsv.text.ssc_errors,Ошибки при построении сложного синтаксического целого (смешение плана изложения),registry_feature,текстологические,,высокая,METHOD_FEATURE,текстологические,,METHOD,nsv.text.ssc_errors,высокая,llm,"Источник registry_nsv.yaml, с. 95; используется контуром avtoroved2, но не активным avtoroved-main/protocol/profile.py."
avtoroved2.legacy_registry,nsv.text.word_logic_errors,"Ошибки, нарушающие логические отношения между словами",registry_feature,текстологические,,высокая,METHOD_FEATURE,текстологические,,METHOD,nsv.text.word_logic_errors,высокая,llm,"Источник registry_nsv.yaml, с. 95; используется контуром avtoroved2, но не активным avtoroved-main/protocol/profile.py."
avtoroved2.legacy_registry,nsv.text.logic_markers,"Слова, подчёркивающие логику построения высказывания («в частности», «следовательно», «итак»)",registry_feature,текстологические,,высокая,METHOD_FEATURE,текстологические,,METHOD,nsv.text.logic_markers,высокая,auto,"Источник registry_nsv.yaml, с. 95; используется контуром avtoroved2, но не активным avtoroved-main/protocol/profile.py."
avtoroved2.legacy_registry,nsv.lex.truth_falsity,Оценочная лексика «истинность/мнимость»,registry_feature,lexical,,высокая,METHOD_FEATURE,lexical,,METHOD,nsv.lex.truth_falsity,высокая,auto,"Источник registry_nsv.yaml, с. 95; используется контуром avtoroved2, но не активным avtoroved-main/protocol/profile.py."
avtoroved2.legacy_registry,nsv.lex.parad_intellect,"Лексико-семантическая парадигма «интеллект» («тупость», «недоумки», «мудрец»)",registry_feature,lexical,,высокая,METHOD_FEATURE,lexical,,METHOD,nsv.lex.parad_intellect,высокая,hybrid,"Источник registry_nsv.yaml, с. 95; используется контуром avtoroved2, но не активным avtoroved-main/protocol/profile.py."
avtoroved2.legacy_registry,nsv.lex.parad_struggle,"Лексика парадигмы «борьба» («схватка», «битва», «противостояние»)",registry_feature,lexical,,высокая,METHOD_FEATURE,lexical,,METHOD,nsv.lex.parad_struggle,высокая,hybrid,"Источник registry_nsv.yaml, с. 95; используется контуром avtoroved2, но не активным avtoroved-main/protocol/profile.py."
avtoroved2.legacy_registry,nsv.lex.attitude_words,"Слова со значением «отношение к сообщаемому» («истинно», «несомненно», «возможно», «видимо»)",registry_feature,lexical,,высокая,METHOD_FEATURE,lexical,,METHOD,nsv.lex.attitude_words,высокая,auto,"Источник registry_nsv.yaml, с. 95; используется контуром avtoroved2, но не активным avtoroved-main/protocol/profile.py."
avtoroved2.legacy_registry,nsv.lex.emotion_words,"Лексика радости/сожаления/удивления («к огорчению», «к счастью», «к ужасу»)",registry_feature,lexical,,высокая,METHOD_FEATURE,lexical,,METHOD,nsv.lex.emotion_words,высокая,auto,"Источник registry_nsv.yaml, с. 96; используется контуром avtoroved2, но не активным avtoroved-main/protocol/profile.py."
avtoroved2.legacy_registry,nsv.lex.trud_rabota_synonyms,Частое употребление слов «труд» и «работа» как синонимов,registry_feature,lexical,,высокая,METHOD_FEATURE,lexical,,METHOD,nsv.lex.trud_rabota_synonyms,высокая,auto,"Источник registry_nsv.yaml, с. 96; используется контуром avtoroved2, но не активным avtoroved-main/protocol/profile.py."
avtoroved2.legacy_registry,nsv.lex.synrow_volnovat,"Синонимический ряд «волновать, будоражить, взвинчивать, электризовать»",registry_feature,lexical,,высокая,METHOD_FEATURE,lexical,,METHOD,nsv.lex.synrow_volnovat,высокая,auto,"Источник registry_nsv.yaml, с. 96; используется контуром avtoroved2, но не активным avtoroved-main/protocol/profile.py."
avtoroved2.legacy_registry,nsv.lex.synonym_pairs,"Частое использование синонимических пар («брак-супружество», «бояться-страшиться»)",registry_feature,lexical,,высокая,METHOD_FEATURE,lexical,,METHOD,nsv.lex.synonym_pairs,высокая,hybrid,"Источник registry_nsv.yaml, с. 96; используется контуром avtoroved2, но не активным avtoroved-main/protocol/profile.py."
avtoroved2.legacy_registry,nsv.lex.istratit_synonyms,"Слова «прожить», «просадить» как синонимы «истратить»",registry_feature,lexical,,высокая,METHOD_FEATURE,lexical,,METHOD,nsv.lex.istratit_synonyms,высокая,auto,"Источник registry_nsv.yaml, с. 96; используется контуром avtoroved2, но не активным avtoroved-main/protocol/profile.py."
avtoroved2.legacy_registry,nsv.lex.synonym_chains,"Использование цепочек из синонимичных, близких по смыслу слов",registry_feature,lexical,,высокая,METHOD_FEATURE,lexical,,METHOD,nsv.lex.synonym_chains,высокая,llm,"Источник registry_nsv.yaml, с. 96; используется контуром avtoroved2, но не активным avtoroved-main/protocol/profile.py."
avtoroved2.legacy_registry,nsv.lex.synonym_repeats,Частое использование синонимических повторов,registry_feature,lexical,,высокая,METHOD_FEATURE,lexical,,METHOD,nsv.lex.synonym_repeats,высокая,llm,"Источник registry_nsv.yaml, с. 96; используется контуром avtoroved2, но не активным avtoroved-main/protocol/profile.py."
avtoroved2.legacy_registry,nsv.lex.antithesis,Использование антитезы,registry_feature,lexical,,высокая,METHOD_FEATURE,lexical,,METHOD,nsv.lex.antithesis,высокая,llm,"Источник registry_nsv.yaml, с. 96; используется контуром avtoroved2, но не активным avtoroved-main/protocol/profile.py."
avtoroved2.legacy_registry,nsv.lex.antiphrasis,Использование антифразиса,registry_feature,lexical,,высокая,METHOD_FEATURE,lexical,,METHOD,nsv.lex.antiphrasis,высокая,llm,"Источник registry_nsv.yaml, с. 96; используется контуром avtoroved2, но не активным avtoroved-main/protocol/profile.py."
avtoroved2.legacy_registry,nsv.lex.oxymoron,Частое использование оксюморона,registry_feature,lexical,,высокая,METHOD_FEATURE,lexical,,METHOD,nsv.lex.oxymoron,высокая,llm,"Источник registry_nsv.yaml, с. 96; используется контуром avtoroved2, но не активным avtoroved-main/protocol/profile.py."
avtoroved2.legacy_registry,nsv.lex.antonym_pairs_eval,"Антонимические пары интеллектуально-этической оценки («радовать-печалить», «хвалить-ругать»)",registry_feature,lexical,,высокая,METHOD_FEATURE,lexical,,METHOD,nsv.lex.antonym_pairs_eval,высокая,hybrid,"Источник registry_nsv.yaml, с. 96; используется контуром avtoroved2, но не активным avtoroved-main/protocol/profile.py."
avtoroved2.legacy_registry,nsv.lex.argotisms,"Использование арготизмов («хвост» — несданный экзамен, «липа» — подделка)",registry_feature,lexical,,высокая,METHOD_FEATURE,lexical,,METHOD,nsv.lex.argotisms,высокая,hybrid,"Источник registry_nsv.yaml, с. 96; используется контуром avtoroved2, но не активным avtoroved-main/protocol/profile.py."
avtoroved2.legacy_registry,nsv.lex.professionalisms,"Использование профессионализмов («монорельс», «сейсмограмма»)",registry_feature,lexical,,высокая,METHOD_FEATURE,lexical,,METHOD,nsv.lex.professionalisms,высокая,hybrid,"Источник registry_nsv.yaml, с. 96; используется контуром avtoroved2, но не активным avtoroved-main/protocol/profile.py."
avtoroved2.legacy_registry,nsv.lex.dialectisms,"Диалектизмы («баской» — красивый, «задергушка» — занавеска)",registry_feature,lexical,,высокая,METHOD_FEATURE,lexical,,METHOD,nsv.lex.dialectisms,высокая,hybrid,"Источник registry_nsv.yaml, с. 96; используется контуром avtoroved2, но не активным avtoroved-main/protocol/profile.py."
avtoroved2.legacy_registry,nsv.lex.dialectisms_shifted,"Диалектизмы в значении, не свойственном привычному употреблению",registry_feature,lexical,,высокая,METHOD_FEATURE,lexical,,METHOD,nsv.lex.dialectisms_shifted,высокая,llm,"Источник registry_nsv.yaml, с. 96; используется контуром avtoroved2, но не активным avtoroved-main/protocol/profile.py."
avtoroved2.legacy_registry,nsv.lex.local_idioms,"Фразеологизмы в значении, свойственном для определённой местности",registry_feature,lexical,,высокая,METHOD_FEATURE,lexical,,METHOD,nsv.lex.local_idioms,высокая,llm,"Источник registry_nsv.yaml, с. 97; используется контуром avtoroved2, но не активным avtoroved-main/protocol/profile.py."
avtoroved2.legacy_registry,nsv.lex.metaphor,"Использование метафор («золотой человек», «колючий характер»)",registry_feature,lexical,,высокая,METHOD_FEATURE,lexical,,METHOD,nsv.lex.metaphor,высокая,llm,"Источник registry_nsv.yaml, с. 97; используется контуром avtoroved2, но не активным avtoroved-main/protocol/profile.py."
avtoroved2.legacy_registry,nsv.lex.metonymy,Использование метонимий,registry_feature,lexical,,высокая,METHOD_FEATURE,lexical,,METHOD,nsv.lex.metonymy,высокая,llm,"Источник registry_nsv.yaml, с. 97; используется контуром avtoroved2, но не активным avtoroved-main/protocol/profile.py."
avtoroved2.legacy_registry,nsv.lex.synecdoche,Частотное использование синекдохи,registry_feature,lexical,,высокая,METHOD_FEATURE,lexical,,METHOD,nsv.lex.synecdoche,высокая,llm,"Источник registry_nsv.yaml, с. 97; используется контуром avtoroved2, но не активным avtoroved-main/protocol/profile.py."
avtoroved2.legacy_registry,nsv.lex.contrast_epithets,"Частое использование контрастных эпитетов («живой труп», «радостная печаль»)",registry_feature,lexical,,высокая,METHOD_FEATURE,lexical,,METHOD,nsv.lex.contrast_epithets,высокая,llm,"Источник registry_nsv.yaml, с. 97; используется контуром avtoroved2, но не активным avtoroved-main/protocol/profile.py."
avtoroved2.legacy_registry,nsv.lex.multiple_similes,Частое употребление в одном предложении нескольких сравнений,registry_feature,lexical,,высокая,METHOD_FEATURE,lexical,,METHOD,nsv.lex.multiple_similes,высокая,llm,"Источник registry_nsv.yaml, с. 97; используется контуром avtoroved2, но не активным avtoroved-main/protocol/profile.py."
avtoroved2.legacy_registry,nsv.lex.hyperbolic_epithets,Использование гиперболических эпитетов,registry_feature,lexical,,высокая,METHOD_FEATURE,lexical,,METHOD,nsv.lex.hyperbolic_epithets,высокая,llm,"Источник registry_nsv.yaml, с. 97; используется контуром avtoroved2, но не активным avtoroved-main/protocol/profile.py."
avtoroved2.legacy_registry,nsv.lex.err_semantics,Употребление слова без учёта его семантики,registry_feature,lexical,,высокая,METHOD_FEATURE,lexical,,METHOD,nsv.lex.err_semantics,высокая,llm,"Источник registry_nsv.yaml, с. 97; используется контуром avtoroved2, но не активным avtoroved-main/protocol/profile.py."
avtoroved2.legacy_registry,nsv.lex.err_logical,Наличие логических ошибок,registry_feature,lexical,,высокая,METHOD_FEATURE,lexical,,METHOD,nsv.lex.err_logical,высокая,llm,"Источник registry_nsv.yaml, с. 97; используется контуром avtoroved2, но не активным avtoroved-main/protocol/profile.py."
avtoroved2.legacy_registry,nsv.lex.err_collocation,Нарушение лексической сочетаемости,registry_feature,lexical,,высокая,METHOD_FEATURE,lexical,,METHOD,nsv.lex.err_collocation,высокая,llm,"Источник registry_nsv.yaml, с. 97; используется контуром avtoroved2, но не активным avtoroved-main/protocol/profile.py."
avtoroved2.legacy_registry,nsv.lex.err_omission,Пропуск отдельных словоформ,registry_feature,lexical,,высокая,METHOD_FEATURE,lexical,,METHOD,nsv.lex.err_omission,высокая,llm,"Источник registry_nsv.yaml, с. 97; используется контуром avtoroved2, но не активным avtoroved-main/protocol/profile.py."
avtoroved2.legacy_registry,nsv.lex.err_pleonasm,Наличие плеоназмов,registry_feature,lexical,,высокая,METHOD_FEATURE,lexical,,METHOD,nsv.lex.err_pleonasm,высокая,hybrid,"Источник registry_nsv.yaml, с. 97; используется контуром avtoroved2, но не активным avtoroved-main/protocol/profile.py."
avtoroved2.legacy_registry,nsv.lex.err_synonym_stringing,Неоправданное нанизывание синонимов,registry_feature,lexical,,высокая,METHOD_FEATURE,lexical,,METHOD,nsv.lex.err_synonym_stringing,высокая,llm,"Источник registry_nsv.yaml, с. 97; используется контуром avtoroved2, но не активным avtoroved-main/protocol/profile.py."
avtoroved2.legacy_registry,nsv.lex.err_antonym_pair,Ошибки в построении антонимической пары,registry_feature,lexical,,высокая,METHOD_FEATURE,lexical,,METHOD,nsv.lex.err_antonym_pair,высокая,llm,"Источник registry_nsv.yaml, с. 97; используется контуром avtoroved2, но не активным avtoroved-main/protocol/profile.py."
avtoroved2.legacy_registry,nsv.style.ob.verbal_nouns,"Отглагольные существительные («вовлечение», «постановление»)",registry_feature,stylistic,,высокая,METHOD_FEATURE,stylistic,,METHOD,nsv.style.ob.verbal_nouns,высокая,auto,"Источник registry_nsv.yaml, с. 98; используется контуром avtoroved2, но не активным avtoroved-main/protocol/profile.py."
avtoroved2.legacy_registry,nsv.style.ob.neg_verbal_nouns,"Существительные от глагола с «не-» («невыполнение», «непоставка»)",registry_feature,stylistic,,высокая,METHOD_FEATURE,stylistic,,METHOD,nsv.style.ob.neg_verbal_nouns,высокая,auto,"Источник registry_nsv.yaml, с. 98; используется контуром avtoroved2, но не активным avtoroved-main/protocol/profile.py."
avtoroved2.legacy_registry,nsv.style.ob.sya_verbs,"Глаголы с частицей «-ся» («осуществляется», «производится»)",registry_feature,stylistic,,высокая,METHOD_FEATURE,stylistic,,METHOD,nsv.style.ob.sya_verbs,высокая,auto,"Источник registry_nsv.yaml, с. 98; используется контуром avtoroved2, но не активным avtoroved-main/protocol/profile.py."
avtoroved2.legacy_registry,nsv.style.ob.specific_adjectives,"Прилагательные для передачи видовых значений («торговая точка», «головные уборы»)",registry_feature,stylistic,,высокая,METHOD_FEATURE,stylistic,,METHOD,nsv.style.ob.specific_adjectives,высокая,hybrid,"Источник registry_nsv.yaml, с. 98; используется контуром avtoroved2, но не активным avtoroved-main/protocol/profile.py."
avtoroved2.legacy_registry,nsv.style.ob.fronted_adverbials,Обстоятельства места/времени/образа действия в начале предложения («В порядке оказания помощи»),registry_feature,stylistic,,высокая,METHOD_FEATURE,stylistic,,METHOD,nsv.style.ob.fronted_adverbials,высокая,hybrid,"Источник registry_nsv.yaml, с. 98; используется контуром avtoroved2, но не активным avtoroved-main/protocol/profile.py."
avtoroved2.legacy_registry,nsv.style.ob.substitutes,"Субституты официально-делового стиля («вышеизложенный», «данный», «настоящий»)",registry_feature,stylistic,,высокая,METHOD_FEATURE,stylistic,,METHOD,nsv.style.ob.substitutes,высокая,auto,"Источник registry_nsv.yaml, с. 98; используется контуром avtoroved2, но не активным avtoroved-main/protocol/profile.py."
avtoroved2.legacy_registry,nsv.style.ob.stamps,"Штампы официально-делового стиля («принять меры», «в соответствии с», «в целях»)",registry_feature,stylistic,,высокая,METHOD_FEATURE,stylistic,,METHOD,nsv.style.ob.stamps,высокая,auto,"Источник registry_nsv.yaml, с. 98; используется контуром avtoroved2, но не активным avtoroved-main/protocol/profile.py."
avtoroved2.legacy_registry,nsv.style.ob.compound_words,"Сложносокращённые слова («взяткодатель», «грузополучатель», «спецодежда»)",registry_feature,stylistic,,высокая,METHOD_FEATURE,stylistic,,METHOD,nsv.style.ob.compound_words,высокая,hybrid,"Источник registry_nsv.yaml, с. 98; используется контуром avtoroved2, но не активным avtoroved-main/protocol/profile.py."
avtoroved2.legacy_registry,nsv.style.ob.syllabic_abbr,"Слоговые аббревиатуры («замнач», «военрук», «профорг»)",registry_feature,stylistic,,высокая,METHOD_FEATURE,stylistic,,METHOD,nsv.style.ob.syllabic_abbr,высокая,hybrid,"Источник registry_nsv.yaml, с. 98; используется контуром avtoroved2, но не активным avtoroved-main/protocol/profile.py."
avtoroved2.legacy_registry,nsv.style.ob.territorial_abbr,"Сокращения территориальных/производственных единиц («гор.», «обл.», «р-н», «ул.»)",registry_feature,stylistic,,высокая,METHOD_FEATURE,stylistic,,METHOD,nsv.style.ob.territorial_abbr,высокая,auto,"Источник registry_nsv.yaml, с. 98; используется контуром avtoroved2, но не активным avtoroved-main/protocol/profile.py."
avtoroved2.legacy_registry,nsv.style.ob.rank_abbr,"Сокращения должностей и званий («акад.», «проф.», «зав.», «зам.»)",registry_feature,stylistic,,высокая,METHOD_FEATURE,stylistic,,METHOD,nsv.style.ob.rank_abbr,высокая,auto,"Источник registry_nsv.yaml, с. 98; используется контуром avtoroved2, но не активным avtoroved-main/protocol/profile.py."
avtoroved2.legacy_registry,nsv.style.ob.date_abbr,"Сокращения дат и календарных сроков («м-ц», «г.г.»)",registry_feature,stylistic,,высокая,METHOD_FEATURE,stylistic,,METHOD,nsv.style.ob.date_abbr,высокая,auto,"Источник registry_nsv.yaml, с. 98; используется контуром avtoroved2, но не активным avtoroved-main/protocol/profile.py."
avtoroved2.legacy_registry,nsv.style.ob.document_abbr,"Сокращения, называющие документы («тов. накл.», «расч. счёт»)",registry_feature,stylistic,,высокая,METHOD_FEATURE,stylistic,,METHOD,nsv.style.ob.document_abbr,высокая,auto,"Источник registry_nsv.yaml, с. 98; используется контуром avtoroved2, но не активным avtoroved-main/protocol/profile.py."
avtoroved2.legacy_registry,nsv.style.ob.conjunction_abbr,"Сокращённые союзы («т. е.», «т. о.», «т. н.»)",registry_feature,stylistic,,высокая,METHOD_FEATURE,stylistic,,METHOD,nsv.style.ob.conjunction_abbr,высокая,auto,"Источник registry_nsv.yaml, с. 98; используется контуром avtoroved2, но не активным avtoroved-main/protocol/profile.py."
avtoroved2.legacy_registry,nsv.style.ob.initial_abbr,"Инициальные аббревиатуры («МИД», «ЗАГС», «ГОСТ»)",registry_feature,stylistic,,высокая,METHOD_FEATURE,stylistic,,METHOD,nsv.style.ob.initial_abbr,высокая,auto,"Источник registry_nsv.yaml, с. 99; используется контуром avtoroved2, но не активным avtoroved-main/protocol/profile.py."
avtoroved2.legacy_registry,nsv.style.ob.mixed_abbr,"Смешанные аббревиатуры («НИИАсбест», «Госкомиздат»)",registry_feature,stylistic,,высокая,METHOD_FEATURE,stylistic,,METHOD,nsv.style.ob.mixed_abbr,высокая,hybrid,"Источник registry_nsv.yaml, с. 99; используется контуром avtoroved2, но не активным avtoroved-main/protocol/profile.py."
avtoroved2.legacy_registry,nsv.style.sci.terms,"Специальные научные термины («лингвистика», «идентификация», «языкознание»)",registry_feature,stylistic,,высокая,METHOD_FEATURE,stylistic,,METHOD,nsv.style.sci.terms,высокая,hybrid,"Источник registry_nsv.yaml, с. 99; используется контуром avtoroved2, но не активным avtoroved-main/protocol/profile.py."
avtoroved2.legacy_registry,nsv.style.sci.deverbal_nouns,"Существительные, образованные от глаголов («анализ», «влияние», «распад»)",registry_feature,stylistic,,высокая,METHOD_FEATURE,stylistic,,METHOD,nsv.style.sci.deverbal_nouns,высокая,auto,"Источник registry_nsv.yaml, с. 99; используется контуром avtoroved2, но не активным avtoroved-main/protocol/profile.py."
avtoroved2.legacy_registry,nsv.style.sci.identity_constructs,"Указательное местоимение «это», глагол-связка «есть» в предложениях тождества",registry_feature,stylistic,,высокая,METHOD_FEATURE,stylistic,,METHOD,nsv.style.sci.identity_constructs,высокая,auto,"Источник registry_nsv.yaml, с. 99; используется контуром avtoroved2, но не активным avtoroved-main/protocol/profile.py."
avtoroved2.legacy_registry,nsv.style.sci.specific_adjectives,"Прилагательные с видовым значением («неживая природа», «непрямое движение»)",registry_feature,stylistic,,высокая,METHOD_FEATURE,stylistic,,METHOD,nsv.style.sci.specific_adjectives,высокая,hybrid,"Источник registry_nsv.yaml, с. 99; используется контуром avtoroved2, но не активным avtoroved-main/protocol/profile.py."
avtoroved2.legacy_registry,nsv.style.sci.deverbal_genitive,Сочетания «отглагольное существительное + существительное в родительном падеже» («борьба классов»),registry_feature,stylistic,,высокая,METHOD_FEATURE,stylistic,,METHOD,nsv.style.sci.deverbal_genitive,высокая,auto,"Источник registry_nsv.yaml, с. 99; используется контуром avtoroved2, но не активным avtoroved-main/protocol/profile.py."
avtoroved2.legacy_registry,nsv.style.sci.deadjective_genitive,Сочетания «отадъективное существительное + существительное в родительном падеже» («прочность металла»),registry_feature,stylistic,,высокая,METHOD_FEATURE,stylistic,,METHOD,nsv.style.sci.deadjective_genitive,высокая,auto,"Источник registry_nsv.yaml, с. 99; используется контуром avtoroved2, но не активным avtoroved-main/protocol/profile.py."
avtoroved2.legacy_registry,nsv.style.sci.genitive_chains,Цепочки из существительных в родительном падеже («оценка изменения концентрации вещества»),registry_feature,stylistic,,высокая,METHOD_FEATURE,stylistic,,METHOD,nsv.style.sci.genitive_chains,высокая,auto,"Источник registry_nsv.yaml, с. 99; используется контуром avtoroved2, но не активным avtoroved-main/protocol/profile.py."
